Name;Station;Time(norwegian mean time);Air temperature;Relative air humidity
E6 Frya;SN13390;30.03.2018 19:30;-5.5;62
E6 Frya;SN13390;30.03.2018 19:40;-6.4;66
E6 Frya;SN13390;30.03.2018 19:50;-6.4;65
E6 Frya;SN13390;30.03.2018 20:00;-6.6;65
E6 Frya;SN13390;30.03.2018 20:10;-7.6;69
E6 Frya;SN13390;30.03.2018 20:20;-7;65
E6 Frya;SN13390;30.03.2018 20:30;-6.8;62
E6 Frya;SN13390;30.03.2018 20:40;-6.8;61
E6 Frya;SN13390;30.03.2018 20:50;-8.2;65
E6 Frya;SN13390;30.03.2018 21:00;-7.1;60
E6 Frya;SN13390;30.03.2018 21:10;-7.4;59
E6 Frya;SN13390;30.03.2018 21:20;-7.3;58
E6 Frya;SN13390;30.03.2018 21:30;-8;61
E6 Frya;SN13390;30.03.2018 21:40;-8.2;61
E6 Frya;SN13390;30.03.2018 21:50;-8.4;62
E6 Frya;SN13390;30.03.2018 22:00;-9.3;67
E6 Frya;SN13390;30.03.2018 22:10;-8.8;61
E6 Frya;SN13390;30.03.2018 22:20;-8.9;59
E6 Frya;SN13390;30.03.2018 22:30;-9.4;63
E6 Frya;SN13390;30.03.2018 22:40;-9.4;62
E6 Frya;SN13390;30.03.2018 22:50;-9.3;60
E6 Frya;SN13390;30.03.2018 23:00;-9.8;61
E6 Frya;SN13390;30.03.2018 23:10;-10;62
E6 Frya;SN13390;30.03.2018 23:20;-9.9;60
E6 Frya;SN13390;30.03.2018 23:30;-10.5;62
E6 Frya;SN13390;30.03.2018 23:40;-10.4;62
E6 Frya;SN13390;30.03.2018 23:50;-10.8;64
E6 Frya;SN13390;31.03.2018 00:00;-10.2;58
E6 Frya;SN13390;31.03.2018 00:10;-10.3;57
E6 Frya;SN13390;31.03.2018 00:20;-10.9;60
E6 Frya;SN13390;31.03.2018 00:30;-11.3;61
E6 Frya;SN13390;31.03.2018 00:40;-11.2;61
E6 Frya;SN13390;31.03.2018 00:50;-11.4;61
E6 Frya;SN13390;31.03.2018 01:00;-11.1;58
E6 Frya;SN13390;31.03.2018 01:10;-11.1;58
E6 Frya;SN13390;31.03.2018 01:20;-11.2;57
E6 Frya;SN13390;31.03.2018 01:30;-11.7;59
E6 Frya;SN13390;31.03.2018 01:40;-11.6;59
E6 Frya;SN13390;31.03.2018 01:50;-12.8;66
E6 Frya;SN13390;31.03.2018 02:00;-12.8;67
E6 Frya;SN13390;31.03.2018 02:10;-12.9;66
E6 Frya;SN13390;31.03.2018 02:20;-14.4;68
E6 Frya;SN13390;31.03.2018 02:30;-13;70
E6 Frya;SN13390;31.03.2018 02:40;-14.2;71
E6 Frya;SN13390;31.03.2018 02:50;-14;73
E6 Frya;SN13390;31.03.2018 03:00;-14;74
E6 Frya;SN13390;31.03.2018 03:10;-14.5;75
E6 Frya;SN13390;31.03.2018 03:20;-13.5;73
E6 Frya;SN13390;31.03.2018 03:30;-13.2;65
E6 Frya;SN13390;31.03.2018 06:30;-15.5;69
E6 Frya;SN13390;31.03.2018 06:40;-15.1;67
E6 Frya;SN13390;31.03.2018 06:50;-15;67
E6 Frya;SN13390;31.03.2018 07:00;-14.7;65
E6 Frya;SN13390;31.03.2018 07:10;-14.4;63
E6 Frya;SN13390;31.03.2018 07:20;-14.4;63
E6 Frya;SN13390;31.03.2018 07:30;-13.8;62
E6 Frya;SN13390;31.03.2018 07:50;-13;61
E6 Frya;SN13390;31.03.2018 08:00;-12.9;59
E6 Frya;SN13390;31.03.2018 08:10;-12.7;59
E6 Frya;SN13390;31.03.2018 08:20;-12.4;59
E6 Frya;SN13390;31.03.2018 08:30;-12.2;59
E6 Frya;SN13390;31.03.2018 08:40;-12;57
E6 Frya;SN13390;31.03.2018 08:50;-11.4;58
E6 Frya;SN13390;31.03.2018 09:00;-11.5;56
E6 Frya;SN13390;31.03.2018 09:10;-11.4;55
E6 Frya;SN13390;31.03.2018 09:20;-11.1;56
E6 Frya;SN13390;31.03.2018 09:30;-10.4;55
E6 Frya;SN13390;31.03.2018 09:40;-10.2;55
E6 Frya;SN13390;31.03.2018 09:50;-10;53
E6 Frya;SN13390;31.03.2018 10:00;-9.8;52
E6 Frya;SN13390;31.03.2018 10:10;-9.4;52
E6 Frya;SN13390;31.03.2018 10:20;-8.8;53
E6 Frya;SN13390;31.03.2018 10:30;-8.6;51
E6 Frya;SN13390;31.03.2018 10:40;-8.1;50
E6 Frya;SN13390;31.03.2018 10:50;-7.8;49
E6 Frya;SN13390;31.03.2018 11:00;-7.4;50
E6 Frya;SN13390;31.03.2018 11:10;-7.1;47
E6 Frya;SN13390;31.03.2018 11:20;-7.1;47
E6 Frya;SN13390;31.03.2018 11:30;-6.5;48
E6 Frya;SN13390;31.03.2018 11:40;-6.3;48
E6 Frya;SN13390;31.03.2018 11:50;-6;47
E6 Frya;SN13390;31.03.2018 12:00;-5.6;46
E6 Frya;SN13390;31.03.2018 12:10;-5;45
E6 Frya;SN13390;31.03.2018 12:20;-4.7;47
E6 Frya;SN13390;31.03.2018 12:30;-3.9;45
E6 Frya;SN13390;31.03.2018 12:40;-4.4;44
E6 Frya;SN13390;31.03.2018 12:50;-3.8;39
E6 Frya;SN13390;31.03.2018 13:00;-3.5;39
E6 Frya;SN13390;31.03.2018 13:10;-3.2;40
E6 Frya;SN13390;31.03.2018 13:20;-3.2;40
E6 Frya;SN13390;31.03.2018 13:30;-2.7;39
E6 Frya;SN13390;31.03.2018 13:40;-2.6;38
E6 Frya;SN13390;31.03.2018 13:50;-2.1;37
E6 Frya;SN13390;31.03.2018 14:00;-1.6;37
E6 Frya;SN13390;31.03.2018 14:10;-0.8;37
E6 Frya;SN13390;31.03.2018 14:20;-1.2;35
E6 Frya;SN13390;31.03.2018 14:30;-0.8;36
E6 Frya;SN13390;31.03.2018 14:40;-0.9;37
E6 Frya;SN13390;31.03.2018 14:50;-0.6;39
E6 Frya;SN13390;31.03.2018 15:00;-0.9;38
E6 Frya;SN13390;31.03.2018 15:10;-0.7;37
E6 Frya;SN13390;31.03.2018 15:20;-0.3;36
E6 Frya;SN13390;31.03.2018 15:30;-1;37
E6 Frya;SN13390;31.03.2018 15:40;0.1;36
E6 Frya;SN13390;31.03.2018 15:50;0.6;32
E6 Frya;SN13390;31.03.2018 16:00;0.3;35
E6 Frya;SN13390;31.03.2018 16:10;-0.3;41
E6 Frya;SN13390;31.03.2018 16:20;-0.2;36
E6 Frya;SN13390;31.03.2018 16:30;0.4;38
E6 Frya;SN13390;31.03.2018 16:40;1.3;33
E6 Frya;SN13390;31.03.2018 16:50;0.9;34
E6 Frya;SN13390;31.03.2018 17:00;-1.2;47
E6 Frya;SN13390;31.03.2018 17:10;-0.5;40
E6 Frya;SN13390;31.03.2018 17:20;0.2;42
E6 Frya;SN13390;31.03.2018 17:30;-1.4;50
E6 Frya;SN13390;31.03.2018 17:40;-0.6;42
E6 Frya;SN13390;31.03.2018 17:50;-1.2;41
E6 Frya;SN13390;31.03.2018 18:00;-1.1;44
E6 Frya;SN13390;31.03.2018 18:10;-2.2;49
E6 Frya;SN13390;31.03.2018 18:20;-2.1;50
E6 Frya;SN13390;31.03.2018 18:30;-2.7;55
E6 Frya;SN13390;31.03.2018 18:40;-3.2;57
E6 Frya;SN13390;31.03.2018 18:50;-3.6;58
E6 Frya;SN13390;31.03.2018 19:00;-4.6;61
E6 Frya;SN13390;31.03.2018 19:10;-4.9;63
E6 Frya;SN13390;31.03.2018 19:20;-5.1;63
E6 Frya;SN13390;31.03.2018 19:30;-5.5;68
E6 Frya;SN13390;31.03.2018 19:40;-3.6;47
E6 Frya;SN13390;31.03.2018 19:50;-6;62
E6 Frya;SN13390;31.03.2018 20:00;-6.2;63
E6 Frya;SN13390;31.03.2018 20:10;-6.8;66
E6 Frya;SN13390;31.03.2018 20:20;-6.6;66
E6 Frya;SN13390;31.03.2018 20:30;-6.6;61
E6 Frya;SN13390;31.03.2018 20:40;-7.2;71
E6 Frya;SN13390;31.03.2018 20:50;-7.7;72
E6 Frya;SN13390;31.03.2018 21:00;-7.9;71
E6 Frya;SN13390;31.03.2018 21:10;-7.7;66
E6 Frya;SN13390;31.03.2018 21:20;-7.8;66
E6 Frya;SN13390;31.03.2018 21:30;-7.4;59
E6 Frya;SN13390;31.03.2018 21:40;-7.3;55
E6 Frya;SN13390;31.03.2018 21:50;-8;59
E6 Frya;SN13390;31.03.2018 22:00;-7.9;59
E6 Frya;SN13390;31.03.2018 22:10;-7.6;54
E6 Frya;SN13390;31.03.2018 22:20;-8.7;63
E6 Frya;SN13390;31.03.2018 22:30;-9;62
E6 Frya;SN13390;31.03.2018 22:40;-8.9;60
E6 Frya;SN13390;31.03.2018 22:50;-9.1;61
E6 Frya;SN13390;31.03.2018 23:00;-9.1;58
E6 Frya;SN13390;31.03.2018 23:10;-9.7;61
E6 Frya;SN13390;31.03.2018 23:20;-9.4;59
E6 Frya;SN13390;31.03.2018 23:30;-8.9;53
E6 Frya;SN13390;31.03.2018 23:40;-9;52
E6 Frya;SN13390;31.03.2018 23:50;-9.7;55
E6 Frya;SN13390;01.04.2018 00:00;-9.5;53
E6 Frya;SN13390;01.04.2018 00:10;-10.3;58
E6 Frya;SN13390;01.04.2018 00:20;-10.2;58
E6 Frya;SN13390;01.04.2018 00:30;-10.4;56
E6 Frya;SN13390;01.04.2018 00:40;-10.1;53
E6 Frya;SN13390;01.04.2018 00:50;-10.2;52
E6 Frya;SN13390;01.04.2018 01:00;-11;59
E6 Frya;SN13390;01.04.2018 01:10;-12.4;67
E6 Frya;SN13390;01.04.2018 01:20;-11.9;64
E6 Frya;SN13390;01.04.2018 01:30;-11.2;55
E6 Frya;SN13390;01.04.2018 01:40;-11.3;54
E6 Frya;SN13390;01.04.2018 01:50;-11.7;58
E6 Frya;SN13390;01.04.2018 02:00;-11.6;55
E6 Frya;SN13390;01.04.2018 02:10;-11.7;55
E6 Frya;SN13390;01.04.2018 02:20;-12;56
E6 Frya;SN13390;01.04.2018 02:30;-12.9;63
E6 Frya;SN13390;01.04.2018 02:40;-12.9;64
E6 Frya;SN13390;01.04.2018 02:50;-12.9;59
E6 Frya;SN13390;01.04.2018 03:00;-12.7;58
E6 Frya;SN13390;01.04.2018 03:10;-13.4;66
E6 Frya;SN13390;01.04.2018 03:20;-14.1;68
E6 Frya;SN13390;01.04.2018 03:30;-13.7;65
E6 Frya;SN13390;01.04.2018 03:40;-13.6;59
E6 Frya;SN13390;01.04.2018 03:50;-13.8;63
E6 Frya;SN13390;01.04.2018 04:00;-13.5;59
E6 Frya;SN13390;01.04.2018 04:10;-14.3;63
E6 Frya;SN13390;01.04.2018 04:20;-14.6;70
E6 Frya;SN13390;01.04.2018 04:30;-13.7;59
E6 Frya;SN13390;01.04.2018 04:40;-14.4;61
E6 Frya;SN13390;01.04.2018 04:50;-14.4;62
E6 Frya;SN13390;01.04.2018 05:00;-14.8;63
E6 Frya;SN13390;01.04.2018 05:10;-15.3;65
E6 Frya;SN13390;01.04.2018 05:20;-14.7;63
E6 Frya;SN13390;01.04.2018 05:30;-14.7;61
E6 Frya;SN13390;01.04.2018 05:40;-14.8;61
E6 Frya;SN13390;01.04.2018 05:50;-15.5;65
E6 Frya;SN13390;01.04.2018 06:00;-15;63
E6 Frya;SN13390;01.04.2018 06:10;-16.6;65
E6 Frya;SN13390;01.04.2018 06:20;-15;62
E6 Frya;SN13390;01.04.2018 06:30;-15.5;66
E6 Frya;SN13390;01.04.2018 06:40;-15.1;62
E6 Frya;SN13390;01.04.2018 06:50;-14.8;61
E6 Frya;SN13390;01.04.2018 07:00;-14.6;61
E6 Frya;SN13390;01.04.2018 07:10;-15;62
E6 Frya;SN13390;01.04.2018 07:20;-14.7;61
E6 Frya;SN13390;01.04.2018 07:30;-14.1;59
E6 Frya;SN13390;01.04.2018 07:40;-13.3;58
E6 Frya;SN13390;01.04.2018 07:50;-12.9;58
E6 Frya;SN13390;01.04.2018 08:00;-12.7;57
E6 Frya;SN13390;01.04.2018 08:10;-12.5;56
E6 Frya;SN13390;01.04.2018 08:20;-12.5;56
E6 Frya;SN13390;01.04.2018 08:30;-11.9;55
E6 Frya;SN13390;01.04.2018 08:40;-11.8;54
E6 Frya;SN13390;01.04.2018 08:50;-11.6;53
E6 Frya;SN13390;01.04.2018 09:00;-11.3;52
E6 Frya;SN13390;01.04.2018 09:10;-11;52
E6 Frya;SN13390;01.04.2018 09:20;-10.5;52
E6 Frya;SN13390;01.04.2018 09:30;-10.5;52
E6 Frya;SN13390;01.04.2018 09:40;-10;52
E6 Frya;SN13390;01.04.2018 09:50;-9.9;50
E6 Frya;SN13390;01.04.2018 10:00;-8.9;52
E6 Frya;SN13390;01.04.2018 10:10;-9;50
E6 Frya;SN13390;01.04.2018 10:20;-8.6;50
E6 Frya;SN13390;01.04.2018 10:30;-8.5;50
E6 Frya;SN13390;01.04.2018 10:40;-8.1;49
E6 Frya;SN13390;01.04.2018 10:50;-7.3;51
E6 Frya;SN13390;01.04.2018 11:00;-6.9;47
E6 Frya;SN13390;01.04.2018 11:10;-6.5;47
E6 Frya;SN13390;01.04.2018 11:20;-6.3;45
E6 Frya;SN13390;01.04.2018 11:30;-5.8;44
E6 Frya;SN13390;01.04.2018 11:40;-5.4;44
E6 Frya;SN13390;01.04.2018 11:50;-4.8;44
E6 Frya;SN13390;01.04.2018 12:00;-4.6;42
E6 Frya;SN13390;01.04.2018 12:10;-3.8;42
E6 Frya;SN13390;01.04.2018 12:20;-3.5;41
E6 Frya;SN13390;01.04.2018 12:30;-2.9;39
E6 Frya;SN13390;01.04.2018 12:40;-2.6;38
E6 Frya;SN13390;01.04.2018 12:50;-2;39
E6 Frya;SN13390;01.04.2018 13:00;-1.4;36
E6 Frya;SN13390;01.04.2018 13:10;-1.1;37
E6 Frya;SN13390;01.04.2018 13:20;-1.1;34
E6 Frya;SN13390;01.04.2018 13:30;-0.9;34
E6 Frya;SN13390;01.04.2018 13:40;-0.9;34
E6 Frya;SN13390;01.04.2018 13:50;-0.5;34
E6 Frya;SN13390;01.04.2018 14:00;-0.3;34
E6 Frya;SN13390;01.04.2018 14:10;-0.2;33
E6 Frya;SN13390;01.04.2018 14:20;-0.1;33
E6 Frya;SN13390;01.04.2018 14:30;0.1;34
E6 Frya;SN13390;01.04.2018 14:40;0.2;33
E6 Frya;SN13390;01.04.2018 14:50;0.3;32
E6 Frya;SN13390;01.04.2018 15:00;0.4;32
E6 Frya;SN13390;01.04.2018 15:10;0.8;34
E6 Frya;SN13390;01.04.2018 15:20;0.8;34
E6 Frya;SN13390;01.04.2018 15:30;1;34
E6 Frya;SN13390;01.04.2018 15:40;1.1;33
E6 Frya;SN13390;01.04.2018 15:50;1.1;33
E6 Frya;SN13390;01.04.2018 16:00;1.2;34
E6 Frya;SN13390;01.04.2018 16:10;1.4;33
E6 Frya;SN13390;01.04.2018 16:20;1.7;33
E6 Frya;SN13390;01.04.2018 16:30;1.7;35
E6 Frya;SN13390;01.04.2018 16:40;1.6;35
E6 Frya;SN13390;01.04.2018 16:50;2;34
E6 Frya;SN13390;01.04.2018 17:00;1.9;37
E6 Frya;SN13390;01.04.2018 17:10;1;40
E6 Frya;SN13390;01.04.2018 17:20;1.3;36
E6 Frya;SN13390;01.04.2018 17:30;1.4;36
E6 Frya;SN13390;01.04.2018 17:40;1.2;39
E6 Frya;SN13390;01.04.2018 17:50;1.1;40
E6 Frya;SN13390;01.04.2018 18:00;0.8;40
E6 Frya;SN13390;01.04.2018 18:10;-0.3;48
E6 Frya;SN13390;01.04.2018 18:20;-0.2;44
E6 Frya;SN13390;01.04.2018 18:30;-0.9;47
E6 Frya;SN13390;01.04.2018 18:40;-1.7;49
E6 Frya;SN13390;01.04.2018 18:50;-2.4;54
E6 Frya;SN13390;01.04.2018 19:00;-2.7;54
E6 Frya;SN13390;01.04.2018 19:10;-3.8;57
E6 Frya;SN13390;01.04.2018 19:20;-3.8;59
E6 Frya;SN13390;01.04.2018 19:30;-3.7;57
E6 Frya;SN13390;01.04.2018 19:40;-4.3;59
E6 Frya;SN13390;01.04.2018 19:50;-4.5;62
E6 Frya;SN13390;01.04.2018 20:00;-4.9;61
E6 Frya;SN13390;01.04.2018 20:10;-5.3;65
E6 Frya;SN13390;01.04.2018 20:20;-4.3;58
E6 Frya;SN13390;01.04.2018 20:30;-4.6;58
E6 Frya;SN13390;01.04.2018 20:40;-5.4;61
E6 Frya;SN13390;01.04.2018 20:50;-5.5;62
E6 Frya;SN13390;01.04.2018 21:00;-6;62
E6 Frya;SN13390;01.04.2018 21:10;-6.7;65
E6 Frya;SN13390;01.04.2018 21:20;-6.3;61
E6 Frya;SN13390;01.04.2018 21:30;-6.7;63
E6 Frya;SN13390;01.04.2018 21:40;-6.7;63
E6 Frya;SN13390;01.04.2018 21:50;-7;64
E6 Frya;SN13390;01.04.2018 22:00;-6.9;62
E6 Frya;SN13390;01.04.2018 22:10;-7.4;64
E6 Frya;SN13390;01.04.2018 22:20;-7.8;65
E6 Frya;SN13390;01.04.2018 22:30;-7.4;62
E6 Frya;SN13390;01.04.2018 22:40;-8.2;68
E6 Frya;SN13390;01.04.2018 22:50;-7.7;65
E6 Frya;SN13390;01.04.2018 23:00;-7;58
E6 Frya;SN13390;01.04.2018 23:10;-7.4;59
E6 Frya;SN13390;01.04.2018 23:20;-8;62
E6 Frya;SN13390;01.04.2018 23:30;-7.6;59
E6 Frya;SN13390;01.04.2018 23:40;-7.3;59
E6 Frya;SN13390;01.04.2018 23:50;-9.9;68
E6 Frya;SN13390;02.04.2018 00:00;-9.9;71
E6 Frya;SN13390;02.04.2018 00:10;-9.4;71
E6 Frya;SN13390;02.04.2018 00:20;-9.6;70
E6 Frya;SN13390;02.04.2018 00:30;-8.5;63
E6 Frya;SN13390;02.04.2018 00:40;-10.6;69
E6 Frya;SN13390;02.04.2018 00:50;-9.7;71
E6 Frya;SN13390;02.04.2018 01:00;-10.8;71
E6 Frya;SN13390;02.04.2018 01:10;-10.4;74
E6 Frya;SN13390;02.04.2018 01:20;-10.5;68
E6 Frya;SN13390;02.04.2018 01:30;-11.1;72
E6 Frya;SN13390;02.04.2018 01:40;-11.6;74
E6 Frya;SN13390;02.04.2018 01:50;-9.8;71
E6 Frya;SN13390;02.04.2018 02:00;-9.4;65
E6 Frya;SN13390;02.04.2018 02:10;-10.1;67
E6 Frya;SN13390;02.04.2018 02:20;-10.7;72
E6 Frya;SN13390;02.04.2018 02:30;-9.7;65
E6 Frya;SN13390;02.04.2018 02:40;-10;66
E6 Frya;SN13390;02.04.2018 02:50;-9.8;64
E6 Frya;SN13390;02.04.2018 03:00;-10.4;67
E6 Frya;SN13390;02.04.2018 03:10;-10.7;67
E6 Frya;SN13390;02.04.2018 03:20;-10.5;67
E6 Frya;SN13390;02.04.2018 03:30;-10.7;66
E6 Frya;SN13390;02.04.2018 03:40;-10.9;68
E6 Frya;SN13390;02.04.2018 03:50;-11.3;67
E6 Frya;SN13390;02.04.2018 04:00;-10.9;67
E6 Frya;SN13390;02.04.2018 04:10;-11.3;68
E6 Frya;SN13390;02.04.2018 04:20;-11.6;70
E6 Frya;SN13390;02.04.2018 04:30;-12.4;71
E6 Frya;SN13390;02.04.2018 04:40;-11.6;71
E6 Frya;SN13390;02.04.2018 04:50;-12.4;71
E6 Frya;SN13390;02.04.2018 05:00;-11.5;71
E6 Frya;SN13390;02.04.2018 05:10;-11.4;67
E6 Frya;SN13390;02.04.2018 05:20;-11.6;68
E6 Frya;SN13390;02.04.2018 05:30;-12.1;71
E6 Frya;SN13390;02.04.2018 05:40;-12.9;71
E6 Frya;SN13390;02.04.2018 05:50;-12.1;71
E6 Frya;SN13390;02.04.2018 06:00;-12.7;71
E6 Frya;SN13390;02.04.2018 06:10;-12.3;71
E6 Frya;SN13390;02.04.2018 06:20;-12.6;71
E6 Frya;SN13390;02.04.2018 06:30;-13;72
E6 Frya;SN13390;02.04.2018 06:40;-12.9;73
E6 Frya;SN13390;02.04.2018 06:50;-12.6;72
E6 Frya;SN13390;02.04.2018 07:00;-12.1;70
E6 Frya;SN13390;02.04.2018 07:10;-11.8;67
E6 Frya;SN13390;02.04.2018 07:20;-11.9;67
E6 Frya;SN13390;02.04.2018 07:30;-11.4;65
E6 Frya;SN13390;02.04.2018 07:40;-10.8;63
E6 Frya;SN13390;02.04.2018 07:50;-10.7;62
E6 Frya;SN13390;02.04.2018 08:00;-10.3;61
E6 Frya;SN13390;02.04.2018 08:10;-10.2;61
E6 Frya;SN13390;02.04.2018 08:20;-10;60
E6 Frya;SN13390;02.04.2018 08:30;-10;60
E6 Frya;SN13390;02.04.2018 08:40;-9.5;60
E6 Frya;SN13390;02.04.2018 08:50;-9.2;58
E6 Frya;SN13390;02.04.2018 09:00;-9.1;58
E6 Frya;SN13390;02.04.2018 09:10;-8.9;58
E6 Frya;SN13390;02.04.2018 09:20;-8.5;57
E6 Frya;SN13390;02.04.2018 09:30;-8.1;57
E6 Frya;SN13390;02.04.2018 09:40;-7.9;55
E6 Frya;SN13390;02.04.2018 09:50;-7.4;56
