Name;Station;Time(norwegian mean time);Air temperature;Relative air humidity
E6 Frya;SN13390;16.09.2014 01:00;5.7;94
E6 Frya;SN13390;16.09.2014 01:20;5.4;94
E6 Frya;SN13390;16.09.2014 01:30;5;93
E6 Frya;SN13390;16.09.2014 01:50;5;94
E6 Frya;SN13390;16.09.2014 02:00;4.7;94
E6 Frya;SN13390;16.09.2014 02:10;4.8;94
E6 Frya;SN13390;16.09.2014 02:30;4.3;94
E6 Frya;SN13390;16.09.2014 02:40;4.5;94
E6 Frya;SN13390;16.09.2014 02:50;4.3;95
E6 Frya;SN13390;16.09.2014 03:10;4.1;95
E6 Frya;SN13390;16.09.2014 03:20;4.6;95
E6 Frya;SN13390;16.09.2014 03:40;3.8;95
E6 Frya;SN13390;16.09.2014 03:50;3.8;95
E6 Frya;SN13390;16.09.2014 04:00;3.8;95
E6 Frya;SN13390;16.09.2014 04:20;4;95
E6 Frya;SN13390;16.09.2014 04:30;3.7;95
E6 Frya;SN13390;16.09.2014 04:50;3.6;95
E6 Frya;SN13390;16.09.2014 05:00;3.6;96
E6 Frya;SN13390;16.09.2014 05:10;3.8;96
E6 Frya;SN13390;16.09.2014 05:30;3.8;96
E6 Frya;SN13390;16.09.2014 05:40;3.6;96
E6 Frya;SN13390;16.09.2014 05:50;3.6;96
E6 Frya;SN13390;16.09.2014 06:10;3.4;96
E6 Frya;SN13390;16.09.2014 06:20;3.9;96
E6 Frya;SN13390;16.09.2014 06:40;3.9;96
E6 Frya;SN13390;16.09.2014 06:50;4.2;96
E6 Frya;SN13390;16.09.2014 07:10;4.5;96
E6 Frya;SN13390;16.09.2014 07:20;4.7;96
E6 Frya;SN13390;16.09.2014 07:40;5.2;97
E6 Frya;SN13390;16.09.2014 07:50;5.4;97
E6 Frya;SN13390;16.09.2014 08:00;5.8;96
E6 Frya;SN13390;16.09.2014 08:10;6.5;96
E6 Frya;SN13390;16.09.2014 08:30;7.2;95
E6 Frya;SN13390;16.09.2014 08:40;7.7;90
E6 Frya;SN13390;16.09.2014 09:00;8.2;86
E6 Frya;SN13390;16.09.2014 09:10;9.3;84
E6 Frya;SN13390;16.09.2014 09:20;9.6;83
E6 Frya;SN13390;16.09.2014 09:30;9.8;80
E6 Frya;SN13390;16.09.2014 09:50;10.4;79
E6 Frya;SN13390;16.09.2014 10:00;10.8;77
E6 Frya;SN13390;16.09.2014 10:10;11.1;73
E6 Frya;SN13390;16.09.2014 10:30;11.6;72
E6 Frya;SN13390;16.09.2014 10:40;12;70
E6 Frya;SN13390;16.09.2014 10:50;12.9;68
E6 Frya;SN13390;16.09.2014 11:10;13;68
E6 Frya;SN13390;16.09.2014 11:20;13.6;64
E6 Frya;SN13390;16.09.2014 11:40;13.8;66
E6 Frya;SN13390;16.09.2014 11:50;14.2;64
E6 Frya;SN13390;16.09.2014 12:00;14.9;63
E6 Frya;SN13390;16.09.2014 12:20;14.8;63
E6 Frya;SN13390;16.09.2014 12:30;16.1;61
E6 Frya;SN13390;16.09.2014 12:50;15.8;62
E6 Frya;SN13390;16.09.2014 13:00;16.9;59
E6 Frya;SN13390;16.09.2014 13:10;17.5;60
E6 Frya;SN13390;16.09.2014 13:30;18.1;60
E6 Frya;SN13390;16.09.2014 13:40;19.1;55
E6 Frya;SN13390;16.09.2014 13:50;18.9;55
E6 Frya;SN13390;16.09.2014 14:10;19;52
E6 Frya;SN13390;16.09.2014 14:20;19.1;52
E6 Frya;SN13390;16.09.2014 14:40;19.4;51
E6 Frya;SN13390;16.09.2014 14:50;19.4;51
E6 Frya;SN13390;16.09.2014 15:00;19.2;52
E6 Frya;SN13390;16.09.2014 15:20;19.4;51
E6 Frya;SN13390;16.09.2014 15:30;19.3;52
E6 Frya;SN13390;16.09.2014 15:40;19.1;52
E6 Frya;SN13390;16.09.2014 16:00;19.1;53
E6 Frya;SN13390;16.09.2014 16:10;18.6;53
E6 Frya;SN13390;16.09.2014 16:30;18.7;53
E6 Frya;SN13390;16.09.2014 16:40;18.5;53
E6 Frya;SN13390;16.09.2014 16:50;18.5;54
E6 Frya;SN13390;16.09.2014 17:10;18;54
E6 Frya;SN13390;16.09.2014 17:20;17.5;56
E6 Frya;SN13390;16.09.2014 17:40;17.1;58
E6 Frya;SN13390;16.09.2014 17:50;16.6;60
E6 Frya;SN13390;16.09.2014 18:10;16.4;61
E6 Frya;SN13390;16.09.2014 18:20;16;62
E6 Frya;SN13390;16.09.2014 18:40;15.4;64
E6 Frya;SN13390;16.09.2014 18:50;15.5;64
E6 Frya;SN13390;16.09.2014 19:00;15.3;64
E6 Frya;SN13390;16.09.2014 19:10;15.2;65
E6 Frya;SN13390;16.09.2014 19:30;14.9;65
E6 Frya;SN13390;16.09.2014 19:40;13.5;72
E6 Frya;SN13390;16.09.2014 19:50;12.1;79
E6 Frya;SN13390;16.09.2014 20:10;11.3;82
E6 Frya;SN13390;16.09.2014 20:20;10.9;82
E6 Frya;SN13390;16.09.2014 20:40;10.4;84
E6 Frya;SN13390;16.09.2014 20:50;10.3;84
E6 Frya;SN13390;16.09.2014 21:10;9.5;86
E6 Frya;SN13390;16.09.2014 21:20;8.8;89
E6 Frya;SN13390;16.09.2014 21:30;8.7;90
E6 Frya;SN13390;16.09.2014 21:50;8.4;89
E6 Frya;SN13390;16.09.2014 22:00;8.5;88
E6 Frya;SN13390;16.09.2014 22:20;8.4;88
E6 Frya;SN13390;16.09.2014 22:30;7.6;89
E6 Frya;SN13390;16.09.2014 22:40;7.4;92
E6 Frya;SN13390;16.09.2014 23:00;7.3;91
E6 Frya;SN13390;16.09.2014 23:10;7.5;91
E6 Frya;SN13390;16.09.2014 23:20;7.4;90
E6 Frya;SN13390;16.09.2014 23:30;6.8;90
E6 Frya;SN13390;16.09.2014 23:40;6.6;90
E6 Frya;SN13390;17.09.2014 00:00;6.6;92
E6 Frya;SN13390;17.09.2014 00:10;6.5;92
E6 Frya;SN13390;17.09.2014 00:20;6.2;91
E6 Frya;SN13390;17.09.2014 00:40;6.2;92
E6 Frya;SN13390;17.09.2014 00:50;5.8;92
E6 Frya;SN13390;17.09.2014 01:10;5.3;92
E6 Frya;SN13390;17.09.2014 01:20;5.3;93
E6 Frya;SN13390;17.09.2014 01:40;5.1;93
E6 Frya;SN13390;17.09.2014 01:50;5.1;94
E6 Frya;SN13390;17.09.2014 02:10;4.8;94
E6 Frya;SN13390;17.09.2014 02:20;4.6;94
E6 Frya;SN13390;17.09.2014 02:30;4.4;94
E6 Frya;SN13390;17.09.2014 02:40;4.4;94
E6 Frya;SN13390;17.09.2014 03:00;4.6;94
E6 Frya;SN13390;17.09.2014 03:10;4.2;94
E6 Frya;SN13390;17.09.2014 03:30;4;94
E6 Frya;SN13390;17.09.2014 03:40;3.8;94
E6 Frya;SN13390;17.09.2014 03:50;3.8;95
E6 Frya;SN13390;17.09.2014 04:00;3.7;95
E6 Frya;SN13390;17.09.2014 04:20;3.4;95
E6 Frya;SN13390;17.09.2014 04:30;3.3;95
E6 Frya;SN13390;17.09.2014 04:40;3.1;95
E6 Frya;SN13390;17.09.2014 05:00;3.5;95
E6 Frya;SN13390;17.09.2014 05:10;3;95
E6 Frya;SN13390;17.09.2014 05:30;2.8;95
E6 Frya;SN13390;17.09.2014 05:40;3;96
E6 Frya;SN13390;17.09.2014 06:00;3.4;96
E6 Frya;SN13390;17.09.2014 06:10;4.3;96
E6 Frya;SN13390;17.09.2014 06:30;4;96
E6 Frya;SN13390;17.09.2014 06:40;4.8;96
E6 Frya;SN13390;17.09.2014 08:00;6.2;94
E6 Frya;SN13390;17.09.2014 08:10;6.4;94
E6 Frya;SN13390;17.09.2014 08:20;6.6;93
E6 Frya;SN13390;17.09.2014 08:30;7.1;90
E6 Frya;SN13390;17.09.2014 08:50;8;85
E6 Frya;SN13390;17.09.2014 09:10;8.6;84
E6 Frya;SN13390;17.09.2014 09:20;8.9;81
E6 Frya;SN13390;17.09.2014 09:30;9.4;81
E6 Frya;SN13390;17.09.2014 09:40;9.8;77
E6 Frya;SN13390;17.09.2014 10:00;10.4;75
E6 Frya;SN13390;17.09.2014 10:10;10.5;75
E6 Frya;SN13390;17.09.2014 10:30;11.3;73
E6 Frya;SN13390;17.09.2014 10:40;11.3;73
E6 Frya;SN13390;17.09.2014 11:00;11.9;71
E6 Frya;SN13390;17.09.2014 11:10;12.7;69
E6 Frya;SN13390;17.09.2014 11:30;12.8;68
E6 Frya;SN13390;17.09.2014 11:40;13.3;66
E6 Frya;SN13390;17.09.2014 11:50;14.1;63
E6 Frya;SN13390;17.09.2014 12:10;14.3;64
E6 Frya;SN13390;17.09.2014 12:20;14;64
E6 Frya;SN13390;17.09.2014 12:30;14.5;64
E6 Frya;SN13390;17.09.2014 12:50;15.2;63
E6 Frya;SN13390;17.09.2014 13:00;15.3;60
E6 Frya;SN13390;17.09.2014 13:10;15.5;59
E6 Frya;SN13390;17.09.2014 13:30;15.4;58
E6 Frya;SN13390;17.09.2014 13:40;15.5;59
E6 Frya;SN13390;17.09.2014 13:50;15.7;58
E6 Frya;SN13390;17.09.2014 14:10;15.8;60
E6 Frya;SN13390;17.09.2014 14:20;16.4;58
E6 Frya;SN13390;17.09.2014 14:40;17;57
E6 Frya;SN13390;17.09.2014 15:00;16.6;57
E6 Frya;SN13390;17.09.2014 15:10;16.9;57
E6 Frya;SN13390;17.09.2014 15:30;16.9;57
E6 Frya;SN13390;17.09.2014 16:00;17;58
E6 Frya;SN13390;17.09.2014 16:10;17.4;54
E6 Frya;SN13390;17.09.2014 16:20;17.7;50
E6 Frya;SN13390;17.09.2014 16:40;17.6;51
E6 Frya;SN13390;17.09.2014 16:50;17.3;52
E6 Frya;SN13390;17.09.2014 17:10;16.9;53
E6 Frya;SN13390;17.09.2014 17:20;16.5;54
E6 Frya;SN13390;17.09.2014 17:40;16.1;55
E6 Frya;SN13390;17.09.2014 17:50;15.8;57
E6 Frya;SN13390;17.09.2014 18:00;15.6;58
E6 Frya;SN13390;17.09.2014 18:20;13.8;68
E6 Frya;SN13390;17.09.2014 18:30;12.5;74
E6 Frya;SN13390;17.09.2014 18:40;11.4;77
E6 Frya;SN13390;17.09.2014 19:00;11;78
E6 Frya;SN13390;17.09.2014 19:20;9.9;82
E6 Frya;SN13390;17.09.2014 19:40;9.7;83
E6 Frya;SN13390;17.09.2014 19:50;9.9;81
E6 Frya;SN13390;17.09.2014 20:00;9.1;84
E6 Frya;SN13390;17.09.2014 20:20;8.6;86
E6 Frya;SN13390;17.09.2014 20:30;8.2;87
E6 Frya;SN13390;17.09.2014 20:40;8.1;87
E6 Frya;SN13390;17.09.2014 20:50;7.7;88
E6 Frya;SN13390;17.09.2014 21:00;8;88
E6 Frya;SN13390;17.09.2014 21:20;7.9;87
E6 Frya;SN13390;17.09.2014 21:30;7.3;89
E6 Frya;SN13390;17.09.2014 21:50;7.1;89
E6 Frya;SN13390;17.09.2014 22:00;6.7;90
E6 Frya;SN13390;17.09.2014 22:10;6.9;90
E6 Frya;SN13390;17.09.2014 22:30;6.5;90
E6 Frya;SN13390;17.09.2014 22:40;6.2;90
E6 Frya;SN13390;17.09.2014 23:00;6.1;91
E6 Frya;SN13390;17.09.2014 23:10;5.7;91
E6 Frya;SN13390;17.09.2014 23:30;5.5;91
E6 Frya;SN13390;17.09.2014 23:40;5.2;92
E6 Frya;SN13390;18.09.2014 00:00;5;92
E6 Frya;SN13390;18.09.2014 00:10;4.8;92
E6 Frya;SN13390;18.09.2014 00:20;4.6;93
E6 Frya;SN13390;18.09.2014 00:40;4.4;93
E6 Frya;SN13390;18.09.2014 00:50;4;93
E6 Frya;SN13390;18.09.2014 01:00;4.1;93
E6 Frya;SN13390;18.09.2014 01:10;3.9;94
E6 Frya;SN13390;18.09.2014 01:30;3.6;94
E6 Frya;SN13390;18.09.2014 01:40;3.5;94
E6 Frya;SN13390;18.09.2014 02:00;3.5;94
E6 Frya;SN13390;18.09.2014 02:10;3.1;94
E6 Frya;SN13390;18.09.2014 02:20;3.5;95
E6 Frya;SN13390;18.09.2014 02:30;3.3;94
E6 Frya;SN13390;18.09.2014 02:50;3.3;94
E6 Frya;SN13390;18.09.2014 03:00;2.8;94
E6 Frya;SN13390;18.09.2014 03:10;3.3;95
E6 Frya;SN13390;18.09.2014 03:30;3.2;95
E6 Frya;SN13390;18.09.2014 03:40;3.1;95
E6 Frya;SN13390;18.09.2014 03:50;2.8;95
E6 Frya;SN13390;18.09.2014 04:00;2.4;95
E6 Frya;SN13390;18.09.2014 04:10;2.3;95
E6 Frya;SN13390;18.09.2014 04:20;1.8;95
E6 Frya;SN13390;18.09.2014 04:30;1.9;95
E6 Frya;SN13390;18.09.2014 04:50;2.4;95
E6 Frya;SN13390;18.09.2014 05:00;2.7;96
E6 Frya;SN13390;18.09.2014 05:20;2.8;96
E6 Frya;SN13390;18.09.2014 05:30;2.9;96
E6 Frya;SN13390;18.09.2014 05:40;2.9;96
E6 Frya;SN13390;18.09.2014 06:00;2.7;96
E6 Frya;SN13390;18.09.2014 06:10;2.7;95
E6 Frya;SN13390;18.09.2014 06:30;3.4;95
E6 Frya;SN13390;18.09.2014 06:40;3.9;94
E6 Frya;SN13390;18.09.2014 06:50;4.4;94
E6 Frya;SN13390;18.09.2014 08:00;5.8;87
E6 Frya;SN13390;18.09.2014 08:20;5.9;85
E6 Frya;SN13390;18.09.2014 08:30;6.3;86
E6 Frya;SN13390;18.09.2014 08:50;6.5;86
E6 Frya;SN13390;18.09.2014 09:00;6.7;85
E6 Frya;SN13390;18.09.2014 09:10;7.1;86
E6 Frya;SN13390;18.09.2014 09:30;7.4;85
E6 Frya;SN13390;18.09.2014 09:40;7.6;82
E6 Frya;SN13390;18.09.2014 09:50;7.7;81
E6 Frya;SN13390;18.09.2014 10:10;8;82
E6 Frya;SN13390;18.09.2014 10:20;8.4;79
E6 Frya;SN13390;18.09.2014 10:40;8.2;80
E6 Frya;SN13390;18.09.2014 10:50;8.7;78
E6 Frya;SN13390;18.09.2014 11:10;8.7;80
E6 Frya;SN13390;18.09.2014 11:20;8.6;80
E6 Frya;SN13390;18.09.2014 11:30;8.5;79
E6 Frya;SN13390;18.09.2014 11:50;9.8;75
E6 Frya;SN13390;18.09.2014 12:00;10.8;73
E6 Frya;SN13390;18.09.2014 12:10;11;71
E6 Frya;SN13390;18.09.2014 12:30;11.3;71
E6 Frya;SN13390;18.09.2014 12:50;11.4;70
E6 Frya;SN13390;18.09.2014 13:00;12.5;67
E6 Frya;SN13390;18.09.2014 13:10;12.3;68
E6 Frya;SN13390;18.09.2014 13:30;13.1;66
E6 Frya;SN13390;18.09.2014 13:40;13.7;65
E6 Frya;SN13390;18.09.2014 14:00;14.4;65
E6 Frya;SN13390;18.09.2014 14:10;15.3;62
E6 Frya;SN13390;18.09.2014 14:30;15.8;59
E6 Frya;SN13390;18.09.2014 14:40;16.4;56
E6 Frya;SN13390;18.09.2014 14:50;16.3;56
E6 Frya;SN13390;18.09.2014 15:10;16.7;58
E6 Frya;SN13390;18.09.2014 15:20;16.8;57
E6 Frya;SN13390;18.09.2014 15:40;16.9;56
E6 Frya;SN13390;18.09.2014 15:50;17;57
E6 Frya;SN13390;18.09.2014 16:00;17;55
E6 Frya;SN13390;18.09.2014 16:20;17.1;56
E6 Frya;SN13390;18.09.2014 16:30;16.6;57
E6 Frya;SN13390;18.09.2014 16:40;16.3;58
E6 Frya;SN13390;18.09.2014 17:00;16;58
E6 Frya;SN13390;18.09.2014 17:10;16;58
E6 Frya;SN13390;18.09.2014 17:20;16.1;59
E6 Frya;SN13390;18.09.2014 17:30;15.6;60
E6 Frya;SN13390;18.09.2014 17:50;15.4;61
E6 Frya;SN13390;18.09.2014 18:00;14.6;64
E6 Frya;SN13390;18.09.2014 18:10;14.4;65
E6 Frya;SN13390;18.09.2014 18:20;14.1;67
E6 Frya;SN13390;18.09.2014 18:40;13.7;68
E6 Frya;SN13390;18.09.2014 18:50;12.5;73
E6 Frya;SN13390;18.09.2014 19:10;11.8;76
E6 Frya;SN13390;18.09.2014 19:20;11;81
E6 Frya;SN13390;19.09.2014 02:00;7.3;88
E6 Frya;SN13390;19.09.2014 02:10;7.3;89
E6 Frya;SN13390;19.09.2014 02:30;7.6;89
E6 Frya;SN13390;19.09.2014 02:40;7.4;88
E6 Frya;SN13390;19.09.2014 02:50;7.5;88
E6 Frya;SN13390;19.09.2014 03:10;7.8;88
E6 Frya;SN13390;19.09.2014 03:20;7.7;87
E6 Frya;SN13390;19.09.2014 03:40;7.8;87
E6 Frya;SN13390;19.09.2014 03:50;7.7;86
E6 Frya;SN13390;19.09.2014 04:00;7.8;86
E6 Frya;SN13390;19.09.2014 04:20;7.9;86
E6 Frya;SN13390;19.09.2014 04:30;7.9;86
E6 Frya;SN13390;19.09.2014 04:40;7.9;85
E6 Frya;SN13390;19.09.2014 04:50;7.9;86
E6 Frya;SN13390;19.09.2014 05:10;8;85
E6 Frya;SN13390;19.09.2014 05:20;7.9;85
E6 Frya;SN13390;19.09.2014 05:40;8;86
E6 Frya;SN13390;19.09.2014 05:50;7.9;85
E6 Frya;SN13390;19.09.2014 06:00;8;85
E6 Frya;SN13390;19.09.2014 06:20;8.1;85
E6 Frya;SN13390;19.09.2014 06:30;8.2;85
E6 Frya;SN13390;19.09.2014 06:50;8.1;85
E6 Frya;SN13390;19.09.2014 08:00;8.8;82
E6 Frya;SN13390;19.09.2014 08:10;8.9;81
E6 Frya;SN13390;19.09.2014 08:20;8.9;80
E6 Frya;SN13390;19.09.2014 08:40;8.9;79
E6 Frya;SN13390;19.09.2014 08:50;9;79
E6 Frya;SN13390;19.09.2014 09:00;9.1;81
E6 Frya;SN13390;19.09.2014 09:20;9.2;80
E6 Frya;SN13390;19.09.2014 09:30;9.2;78
E6 Frya;SN13390;19.09.2014 09:40;9.3;78
E6 Frya;SN13390;19.09.2014 09:50;9.4;77
E6 Frya;SN13390;19.09.2014 10:10;9.4;77
E6 Frya;SN13390;19.09.2014 10:20;9.6;76
E6 Frya;SN13390;19.09.2014 10:40;9.8;76
E6 Frya;SN13390;19.09.2014 10:50;9.9;76
E6 Frya;SN13390;19.09.2014 11:00;10.1;76
E6 Frya;SN13390;19.09.2014 11:20;10.2;75
E6 Frya;SN13390;19.09.2014 11:30;10.4;73
E6 Frya;SN13390;19.09.2014 11:50;10.7;74
E6 Frya;SN13390;19.09.2014 12:00;11.1;72
E6 Frya;SN13390;19.09.2014 12:10;11;75
E6 Frya;SN13390;19.09.2014 12:30;11.1;73
E6 Frya;SN13390;19.09.2014 12:40;11.5;74
E6 Frya;SN13390;19.09.2014 12:50;12.1;70
E6 Frya;SN13390;19.09.2014 13:10;11.8;69
E6 Frya;SN13390;19.09.2014 13:20;11.7;70
E6 Frya;SN13390;19.09.2014 13:30;12.4;68
E6 Frya;SN13390;19.09.2014 13:50;13.2;67
E6 Frya;SN13390;19.09.2014 14:00;13.3;65
E6 Frya;SN13390;19.09.2014 14:10;13.4;64
E6 Frya;SN13390;19.09.2014 14:20;13.4;64
E6 Frya;SN13390;19.09.2014 14:40;13.1;65
E6 Frya;SN13390;19.09.2014 14:50;13.7;65
E6 Frya;SN13390;19.09.2014 15:10;14;66
E6 Frya;SN13390;19.09.2014 15:20;13.6;67
E6 Frya;SN13390;19.09.2014 15:40;13.5;67
E6 Frya;SN13390;19.09.2014 15:50;13.7;67
E6 Frya;SN13390;19.09.2014 16:00;13.2;68
E6 Frya;SN13390;19.09.2014 16:10;13;69
E6 Frya;SN13390;19.09.2014 16:30;12.9;69
E6 Frya;SN13390;19.09.2014 16:40;12.8;71
E6 Frya;SN13390;19.09.2014 16:50;12.6;71
E6 Frya;SN13390;19.09.2014 17:10;12.1;75
E6 Frya;SN13390;19.09.2014 17:20;12.3;75
E6 Frya;SN13390;19.09.2014 17:30;12.2;73
E6 Frya;SN13390;19.09.2014 17:40;11.8;76
E6 Frya;SN13390;19.09.2014 17:50;11.4;79
E6 Frya;SN13390;19.09.2014 18:10;10.8;82
E6 Frya;SN13390;19.09.2014 18:20;10.1;85
E6 Frya;SN13390;19.09.2014 18:30;9.4;86
E6 Frya;SN13390;19.09.2014 18:50;8.8;86
E6 Frya;SN13390;19.09.2014 19:00;8.6;88
E6 Frya;SN13390;19.09.2014 19:20;8.1;88
E6 Frya;SN13390;19.09.2014 19:30;7.9;89
E6 Frya;SN13390;19.09.2014 19:40;7.6;89
E6 Frya;SN13390;19.09.2014 19:50;7.8;90
E6 Frya;SN13390;19.09.2014 20:10;7.8;90
E6 Frya;SN13390;19.09.2014 20:20;7.7;91
E6 Frya;SN13390;19.09.2014 20:30;7.5;91
E6 Frya;SN13390;19.09.2014 20:40;7.5;91
E6 Frya;SN13390;19.09.2014 20:50;7.8;92
E6 Frya;SN13390;19.09.2014 21:00;7.6;91
E6 Frya;SN13390;19.09.2014 21:20;7;90
E6 Frya;SN13390;19.09.2014 21:30;7.2;92
E6 Frya;SN13390;19.09.2014 21:40;7;92
E6 Frya;SN13390;19.09.2014 21:50;6.8;92
E6 Frya;SN13390;19.09.2014 22:10;6.5;92
E6 Frya;SN13390;19.09.2014 22:20;6.2;92
E6 Frya;SN13390;19.09.2014 22:40;5.9;92
E6 Frya;SN13390;19.09.2014 22:50;5.7;92
E6 Frya;SN13390;19.09.2014 23:20;5.2;93
E6 Frya;SN13390;19.09.2014 23:30;5;94
E6 Frya;SN13390;19.09.2014 23:50;5;94
E6 Frya;SN13390;20.09.2014 00:00;5;94
E6 Frya;SN13390;20.09.2014 00:20;5;94
E6 Frya;SN13390;20.09.2014 00:30;5;94
E6 Frya;SN13390;20.09.2014 00:40;4.6;94
E6 Frya;SN13390;20.09.2014 01:00;4.1;94
E6 Frya;SN13390;20.09.2014 01:10;4.2;94
E6 Frya;SN13390;20.09.2014 01:20;4.5;95
E6 Frya;SN13390;20.09.2014 01:40;4.1;95
E6 Frya;SN13390;20.09.2014 01:50;4;95
E6 Frya;SN13390;20.09.2014 02:10;3.7;95
E6 Frya;SN13390;20.09.2014 02:20;3.8;95
E6 Frya;SN13390;20.09.2014 02:30;3.8;95
E6 Frya;SN13390;20.09.2014 02:50;3.8;96
E6 Frya;SN13390;20.09.2014 03:00;3.9;95
E6 Frya;SN13390;20.09.2014 03:20;4.6;95
E6 Frya;SN13390;20.09.2014 03:30;5.2;96
E6 Frya;SN13390;20.09.2014 03:40;5.4;95
E6 Frya;SN13390;20.09.2014 04:00;5.5;95
E6 Frya;SN13390;20.09.2014 04:20;5.5;95
E6 Frya;SN13390;20.09.2014 04:30;5.6;95
E6 Frya;SN13390;20.09.2014 04:40;5.7;95
E6 Frya;SN13390;20.09.2014 04:50;5.9;95
E6 Frya;SN13390;20.09.2014 05:10;5.9;95
E6 Frya;SN13390;20.09.2014 05:20;5.9;94
E6 Frya;SN13390;20.09.2014 05:30;6;94
E6 Frya;SN13390;20.09.2014 05:50;6;94
E6 Frya;SN13390;20.09.2014 06:00;6.1;93
E6 Frya;SN13390;20.09.2014 06:20;5.9;89
E6 Frya;SN13390;20.09.2014 06:30;6;88
E6 Frya;SN13390;20.09.2014 06:40;6.4;88
E6 Frya;SN13390;20.09.2014 08:00;7;86
E6 Frya;SN13390;20.09.2014 08:20;7.3;83
E6 Frya;SN13390;20.09.2014 08:30;7.5;87
E6 Frya;SN13390;20.09.2014 08:50;7.4;86
E6 Frya;SN13390;20.09.2014 09:00;7.8;87
E6 Frya;SN13390;20.09.2014 09:20;8.9;80
E6 Frya;SN13390;20.09.2014 09:30;8.9;82
E6 Frya;SN13390;20.09.2014 09:50;8.9;78
E6 Frya;SN13390;20.09.2014 10:00;8.8;81
E6 Frya;SN13390;20.09.2014 10:10;9.3;80
E6 Frya;SN13390;20.09.2014 10:30;9.7;77
E6 Frya;SN13390;20.09.2014 10:40;9.8;76
E6 Frya;SN13390;20.09.2014 11:00;10;76
E6 Frya;SN13390;20.09.2014 11:10;10;77
E6 Frya;SN13390;20.09.2014 11:30;10.4;76
