Name;Station;Time(norwegian mean time);Air temperature;Relative air humidity
E6 Frya;SN13390;30.03.2015 19:00;0.5;84
E6 Frya;SN13390;30.03.2015 19:10;0.4;85
E6 Frya;SN13390;30.03.2015 19:30;0;86
E6 Frya;SN13390;30.03.2015 19:50;-0.4;87
E6 Frya;SN13390;30.03.2015 20:00;-0.5;87
E6 Frya;SN13390;30.03.2015 20:20;-0.3;88
E6 Frya;SN13390;30.03.2015 20:40;-0.5;87
E6 Frya;SN13390;30.03.2015 21:00;-1.5;88
E6 Frya;SN13390;30.03.2015 21:30;-1.9;88
E6 Frya;SN13390;30.03.2015 21:40;-2.2;88
E6 Frya;SN13390;30.03.2015 22:00;-2.2;89
E6 Frya;SN13390;30.03.2015 22:20;-2.8;88
E6 Frya;SN13390;30.03.2015 22:40;-2.8;87
E6 Frya;SN13390;30.03.2015 23:00;-2.6;80
E6 Frya;SN13390;30.03.2015 23:10;-3.2;83
E6 Frya;SN13390;30.03.2015 23:30;-3.5;82
E6 Frya;SN13390;30.03.2015 23:50;-2.9;74
E6 Frya;SN13390;31.03.2015 00:00;-3;74
E6 Frya;SN13390;31.03.2015 00:10;-3.2;71
E6 Frya;SN13390;31.03.2015 00:30;-3.5;71
E6 Frya;SN13390;31.03.2015 00:50;-3.7;71
E6 Frya;SN13390;31.03.2015 01:10;-4.4;72
E6 Frya;SN13390;31.03.2015 01:30;-4.5;72
E6 Frya;SN13390;31.03.2015 01:50;-5;73
E6 Frya;SN13390;31.03.2015 02:10;-5.1;72
E6 Frya;SN13390;31.03.2015 02:30;-5.3;72
E6 Frya;SN13390;31.03.2015 02:50;-5.5;72
E6 Frya;SN13390;31.03.2015 03:10;-5.7;72
E6 Frya;SN13390;31.03.2015 03:30;-5.7;72
E6 Frya;SN13390;31.03.2015 03:40;-6.3;73
E6 Frya;SN13390;31.03.2015 04:00;-6.2;72
E6 Frya;SN13390;31.03.2015 04:20;-6.6;73
E6 Frya;SN13390;31.03.2015 04:40;-6.6;73
E6 Frya;SN13390;31.03.2015 05:00;-6.7;72
E6 Frya;SN13390;31.03.2015 05:10;-7;72
E6 Frya;SN13390;31.03.2015 05:20;-7.2;73
E6 Frya;SN13390;31.03.2015 05:40;-7.1;72
E6 Frya;SN13390;31.03.2015 06:00;-7.2;73
E6 Frya;SN13390;31.03.2015 06:10;-6.8;73
E6 Frya;SN13390;31.03.2015 06:30;-6.8;74
E6 Frya;SN13390;31.03.2015 06:50;-6.9;72
E6 Frya;SN13390;31.03.2015 07:10;-6.6;71
E6 Frya;SN13390;31.03.2015 07:30;-6.1;73
E6 Frya;SN13390;31.03.2015 07:40;-5.9;73
E6 Frya;SN13390;31.03.2015 07:50;-5.6;72
E6 Frya;SN13390;31.03.2015 08:10;-5;70
E6 Frya;SN13390;31.03.2015 08:30;-4.6;69
E6 Frya;SN13390;31.03.2015 08:40;-3.9;68
E6 Frya;SN13390;31.03.2015 09:00;-3.2;67
E6 Frya;SN13390;31.03.2015 09:10;-3.2;66
E6 Frya;SN13390;31.03.2015 09:20;-3.1;66
E6 Frya;SN13390;31.03.2015 09:40;-2;62
E6 Frya;SN13390;31.03.2015 10:00;-1.5;61
E6 Frya;SN13390;31.03.2015 10:20;-1.2;58
E6 Frya;SN13390;31.03.2015 10:30;-0.4;59
E6 Frya;SN13390;31.03.2015 11:00;0.1;56
E6 Frya;SN13390;31.03.2015 11:20;0.6;53
E6 Frya;SN13390;31.03.2015 11:40;1.4;50
E6 Frya;SN13390;31.03.2015 11:50;2.3;50
E6 Frya;SN13390;31.03.2015 12:10;2.9;48
E6 Frya;SN13390;31.03.2015 12:30;3.1;46
E6 Frya;SN13390;31.03.2015 12:50;4.6;45
E6 Frya;SN13390;31.03.2015 13:10;5.5;41
E6 Frya;SN13390;31.03.2015 13:30;5.4;37
E6 Frya;SN13390;31.03.2015 13:50;5;35
E6 Frya;SN13390;31.03.2015 14:00;6.1;35
E6 Frya;SN13390;31.03.2015 14:20;5.7;32
E6 Frya;SN13390;31.03.2015 14:40;6.8;35
E6 Frya;SN13390;31.03.2015 14:50;6.7;31
E6 Frya;SN13390;31.03.2015 15:10;6.8;30
E6 Frya;SN13390;31.03.2015 15:30;5.8;36
E6 Frya;SN13390;31.03.2015 15:50;5.6;36
E6 Frya;SN13390;31.03.2015 16:10;6;36
E6 Frya;SN13390;31.03.2015 16:20;5.4;34
E6 Frya;SN13390;31.03.2015 16:40;4.4;51
E6 Frya;SN13390;31.03.2015 16:50;4.3;47
E6 Frya;SN13390;31.03.2015 17:20;3.6;54
E6 Frya;SN13390;31.03.2015 17:30;3.4;57
E6 Frya;SN13390;31.03.2015 17:50;1.9;63
E6 Frya;SN13390;31.03.2015 18:10;1.5;63
E6 Frya;SN13390;31.03.2015 18:30;0.9;67
E6 Frya;SN13390;31.03.2015 18:50;0.1;67
E6 Frya;SN13390;31.03.2015 19:00;0.5;60
E6 Frya;SN13390;31.03.2015 19:10;0.3;60
E6 Frya;SN13390;31.03.2015 19:20;-0.4;63
E6 Frya;SN13390;31.03.2015 19:30;-0.4;63
E6 Frya;SN13390;31.03.2015 19:50;-1;70
E6 Frya;SN13390;31.03.2015 20:00;-1.1;69
E6 Frya;SN13390;31.03.2015 20:20;-0.9;68
E6 Frya;SN13390;31.03.2015 20:40;-1.4;70
E6 Frya;SN13390;31.03.2015 21:00;-1.4;68
E6 Frya;SN13390;31.03.2015 21:10;-1.7;69
E6 Frya;SN13390;31.03.2015 21:30;-2.3;72
E6 Frya;SN13390;31.03.2015 21:50;-2.5;71
E6 Frya;SN13390;31.03.2015 22:10;-2.6;70
E6 Frya;SN13390;31.03.2015 22:30;-2.6;69
E6 Frya;SN13390;31.03.2015 22:50;-3.4;73
E6 Frya;SN13390;31.03.2015 23:00;-3.5;73
E6 Frya;SN13390;31.03.2015 23:30;-3.2;72
E6 Frya;SN13390;31.03.2015 23:40;-3.2;70
E6 Frya;SN13390;01.04.2015 00:00;-3.6;72
E6 Frya;SN13390;01.04.2015 00:20;-3.6;74
E6 Frya;SN13390;01.04.2015 00:40;-3.7;74
E6 Frya;SN13390;01.04.2015 01:00;-3.9;74
E6 Frya;SN13390;01.04.2015 01:20;-4.3;74
E6 Frya;SN13390;01.04.2015 01:40;-4.6;74
E6 Frya;SN13390;01.04.2015 01:50;-4.7;75
E6 Frya;SN13390;01.04.2015 02:10;-5;76
E6 Frya;SN13390;01.04.2015 02:30;-5.3;76
E6 Frya;SN13390;01.04.2015 02:50;-5.5;78
E6 Frya;SN13390;01.04.2015 03:10;-5.8;77
E6 Frya;SN13390;01.04.2015 03:20;-5.8;77
E6 Frya;SN13390;01.04.2015 03:40;-5.8;77
E6 Frya;SN13390;01.04.2015 04:00;-6.1;78
E6 Frya;SN13390;01.04.2015 04:20;-6.4;78
E6 Frya;SN13390;01.04.2015 04:40;-6.3;77
E6 Frya;SN13390;01.04.2015 04:50;-6.6;78
E6 Frya;SN13390;01.04.2015 05:20;-6.9;77
E6 Frya;SN13390;01.04.2015 05:30;-6.7;74
E6 Frya;SN13390;01.04.2015 05:50;-6.9;73
E6 Frya;SN13390;01.04.2015 06:10;-6.6;73
E6 Frya;SN13390;01.04.2015 06:30;-6.7;74
E6 Frya;SN13390;01.04.2015 06:50;-6.6;71
E6 Frya;SN13390;01.04.2015 07:10;-6;71
E6 Frya;SN13390;01.04.2015 07:20;-5.2;67
E6 Frya;SN13390;01.04.2015 07:40;-4.6;64
E6 Frya;SN13390;01.04.2015 07:50;-4.4;65
E6 Frya;SN13390;01.04.2015 08:20;-4.1;64
E6 Frya;SN13390;01.04.2015 08:30;-3.8;65
E6 Frya;SN13390;01.04.2015 08:50;-2.8;65
E6 Frya;SN13390;01.04.2015 09:10;-2.5;64
E6 Frya;SN13390;01.04.2015 09:30;-1.3;61
E6 Frya;SN13390;01.04.2015 09:50;-0.5;56
E6 Frya;SN13390;01.04.2015 10:10;0;54
E6 Frya;SN13390;01.04.2015 10:20;0.4;53
E6 Frya;SN13390;01.04.2015 10:40;1.8;52
E6 Frya;SN13390;01.04.2015 11:00;2;52
E6 Frya;SN13390;01.04.2015 11:20;3;51
E6 Frya;SN13390;01.04.2015 11:30;4;51
E6 Frya;SN13390;01.04.2015 11:50;4;52
E6 Frya;SN13390;01.04.2015 12:10;4;49
E6 Frya;SN13390;01.04.2015 12:30;4;49
E6 Frya;SN13390;01.04.2015 12:40;4.6;48
E6 Frya;SN13390;01.04.2015 13:00;4.9;46
E6 Frya;SN13390;01.04.2015 13:20;5.8;42
E6 Frya;SN13390;01.04.2015 13:40;5.5;40
E6 Frya;SN13390;01.04.2015 13:50;5.8;40
E6 Frya;SN13390;01.04.2015 14:10;5.8;40
E6 Frya;SN13390;01.04.2015 14:20;6.1;40
E6 Frya;SN13390;01.04.2015 14:30;6.8;41
E6 Frya;SN13390;01.04.2015 14:40;6.4;39
E6 Frya;SN13390;01.04.2015 15:00;6.3;35
E6 Frya;SN13390;01.04.2015 15:10;6.4;36
E6 Frya;SN13390;01.04.2015 15:30;5.7;37
E6 Frya;SN13390;01.04.2015 16:00;5.8;37
E6 Frya;SN13390;01.04.2015 16:10;5.8;39
E6 Frya;SN13390;01.04.2015 16:30;5.5;41
E6 Frya;SN13390;01.04.2015 16:50;5.3;42
E6 Frya;SN13390;01.04.2015 17:00;5.1;42
E6 Frya;SN13390;01.04.2015 17:20;4.5;43
E6 Frya;SN13390;01.04.2015 17:40;3.9;46
E6 Frya;SN13390;01.04.2015 18:00;3.5;47
E6 Frya;SN13390;01.04.2015 18:10;2.8;50
E6 Frya;SN13390;01.04.2015 18:20;2.7;50
E6 Frya;SN13390;01.04.2015 18:30;2;53
E6 Frya;SN13390;01.04.2015 18:50;1.7;54
E6 Frya;SN13390;01.04.2015 19:00;1.7;54
E6 Frya;SN13390;01.04.2015 19:20;1.8;49
E6 Frya;SN13390;01.04.2015 19:30;1.7;49
E6 Frya;SN13390;01.04.2015 19:50;0.2;59
E6 Frya;SN13390;01.04.2015 20:10;1.4;51
E6 Frya;SN13390;01.04.2015 20:20;1.1;52
E6 Frya;SN13390;01.04.2015 21:00;1.2;51
E6 Frya;SN13390;01.04.2015 21:20;-0.7;61
E6 Frya;SN13390;01.04.2015 21:40;0.1;57
E6 Frya;SN13390;01.04.2015 22:10;-0.4;58
E6 Frya;SN13390;01.04.2015 22:20;-0.8;60
E6 Frya;SN13390;01.04.2015 22:40;-2.1;67
E6 Frya;SN13390;01.04.2015 23:00;-1.6;67
E6 Frya;SN13390;01.04.2015 23:20;-2;67
E6 Frya;SN13390;01.04.2015 23:40;-2.1;67
E6 Frya;SN13390;01.04.2015 23:50;-2.1;70
E6 Frya;SN13390;02.04.2015 00:10;-2.2;69
E6 Frya;SN13390;02.04.2015 00:20;-1.3;61
E6 Frya;SN13390;02.04.2015 00:30;-0.8;60
E6 Frya;SN13390;02.04.2015 00:40;-1.1;60
E6 Frya;SN13390;02.04.2015 00:50;-1.2;60
E6 Frya;SN13390;02.04.2015 01:00;-1.8;64
E6 Frya;SN13390;02.04.2015 01:20;-0.5;57
E6 Frya;SN13390;02.04.2015 01:40;-0.5;55
E6 Frya;SN13390;02.04.2015 02:00;-0.8;57
E6 Frya;SN13390;02.04.2015 02:10;-0.7;56
E6 Frya;SN13390;02.04.2015 02:30;-0.5;54
E6 Frya;SN13390;02.04.2015 02:50;-0.4;54
E6 Frya;SN13390;02.04.2015 03:10;-1;56
E6 Frya;SN13390;02.04.2015 03:20;-1.4;58
E6 Frya;SN13390;02.04.2015 03:40;-1.8;60
E6 Frya;SN13390;02.04.2015 04:20;-1.8;59
E6 Frya;SN13390;02.04.2015 04:40;-2.1;61
E6 Frya;SN13390;02.04.2015 05:00;-1.9;59
E6 Frya;SN13390;02.04.2015 05:30;-2.2;60
E6 Frya;SN13390;02.04.2015 05:40;-2.7;63
E6 Frya;SN13390;02.04.2015 06:00;-2.8;64
E6 Frya;SN13390;02.04.2015 06:20;-3.5;68
E6 Frya;SN13390;02.04.2015 06:40;-2.6;62
E6 Frya;SN13390;02.04.2015 08:10;1.2;51
E6 Frya;SN13390;02.04.2015 08:40;1.6;49
E6 Frya;SN13390;02.04.2015 08:50;3;44
E6 Frya;SN13390;02.04.2015 09:10;3.4;45
E6 Frya;SN13390;02.04.2015 09:30;4.1;44
E6 Frya;SN13390;02.04.2015 09:50;3.2;45
E6 Frya;SN13390;02.04.2015 10:00;4.2;44
E6 Frya;SN13390;02.04.2015 10:20;4.6;44
E6 Frya;SN13390;02.04.2015 10:40;5.5;44
E6 Frya;SN13390;02.04.2015 11:00;4.3;49
E6 Frya;SN13390;02.04.2015 11:20;4;53
E6 Frya;SN13390;02.04.2015 11:40;4.4;53
E6 Frya;SN13390;02.04.2015 11:50;4.7;50
E6 Frya;SN13390;02.04.2015 12:10;5.1;48
E6 Frya;SN13390;02.04.2015 12:30;6;45
E6 Frya;SN13390;02.04.2015 12:50;6.1;43
E6 Frya;SN13390;02.04.2015 13:00;6.3;37
E6 Frya;SN13390;02.04.2015 13:20;6.3;41
E6 Frya;SN13390;02.04.2015 13:40;6.2;38
E6 Frya;SN13390;02.04.2015 13:50;6.1;38
E6 Frya;SN13390;02.04.2015 14:10;6.5;39
E6 Frya;SN13390;02.04.2015 14:30;6.2;35
E6 Frya;SN13390;02.04.2015 14:50;6.7;35
E6 Frya;SN13390;02.04.2015 15:00;6.5;36
E6 Frya;SN13390;02.04.2015 15:20;6.1;37
E6 Frya;SN13390;02.04.2015 15:30;5.7;38
E6 Frya;SN13390;02.04.2015 15:50;6;36
E6 Frya;SN13390;02.04.2015 16:10;6.4;37
E6 Frya;SN13390;02.04.2015 16:20;6.4;36
E6 Frya;SN13390;02.04.2015 16:30;4.9;41
E6 Frya;SN13390;02.04.2015 16:40;4.8;40
E6 Frya;SN13390;02.04.2015 17:00;4.8;41
E6 Frya;SN13390;02.04.2015 17:20;4.3;43
E6 Frya;SN13390;02.04.2015 17:40;4.4;43
E6 Frya;SN13390;02.04.2015 18:00;4.1;45
E6 Frya;SN13390;02.04.2015 18:10;3;49
E6 Frya;SN13390;02.04.2015 18:30;3.3;48
E6 Frya;SN13390;02.04.2015 19:00;3.6;47
E6 Frya;SN13390;02.04.2015 19:10;3.5;47
E6 Frya;SN13390;02.04.2015 19:30;2.9;49
E6 Frya;SN13390;02.04.2015 19:40;2.3;52
E6 Frya;SN13390;02.04.2015 20:00;1.9;55
E6 Frya;SN13390;02.04.2015 20:20;0.7;59
E6 Frya;SN13390;02.04.2015 20:40;0.6;62
E6 Frya;SN13390;02.04.2015 21:00;-0.3;65
E6 Frya;SN13390;02.04.2015 21:20;0.5;62
E6 Frya;SN13390;02.04.2015 21:40;0.5;61
E6 Frya;SN13390;02.04.2015 22:00;1.7;58
E6 Frya;SN13390;02.04.2015 22:20;1.6;58
E6 Frya;SN13390;02.04.2015 22:40;0.9;62
E6 Frya;SN13390;02.04.2015 22:50;0.8;63
E6 Frya;SN13390;02.04.2015 23:20;1.6;61
E6 Frya;SN13390;02.04.2015 23:40;0.9;62
E6 Frya;SN13390;03.04.2015 00:00;0.6;64
E6 Frya;SN13390;03.04.2015 00:20;-0.7;69
E6 Frya;SN13390;03.04.2015 00:40;-1.2;73
E6 Frya;SN13390;03.04.2015 00:50;-0.7;73
E6 Frya;SN13390;03.04.2015 01:10;-0.9;73
E6 Frya;SN13390;03.04.2015 01:30;-1;74
E6 Frya;SN13390;03.04.2015 01:50;-0.6;73
E6 Frya;SN13390;03.04.2015 02:10;-0.5;73
E6 Frya;SN13390;03.04.2015 02:20;-1;72
E6 Frya;SN13390;03.04.2015 02:40;-0.9;73
E6 Frya;SN13390;03.04.2015 03:00;-0.6;71
E6 Frya;SN13390;03.04.2015 03:20;-1;71
E6 Frya;SN13390;03.04.2015 03:40;-1.5;73
E6 Frya;SN13390;03.04.2015 03:50;-1.7;74
E6 Frya;SN13390;03.04.2015 04:10;-2.2;74
E6 Frya;SN13390;03.04.2015 04:30;-2.1;74
E6 Frya;SN13390;03.04.2015 04:50;-2.1;73
E6 Frya;SN13390;03.04.2015 05:10;-2.6;75
E6 Frya;SN13390;03.04.2015 05:30;-3;76
E6 Frya;SN13390;03.04.2015 05:40;-3.1;76
E6 Frya;SN13390;03.04.2015 06:00;-3.1;77
E6 Frya;SN13390;03.04.2015 06:20;-3.2;78
E6 Frya;SN13390;03.04.2015 06:30;-2.8;77
E6 Frya;SN13390;03.04.2015 08:00;1.7;62
E6 Frya;SN13390;03.04.2015 08:10;2.1;59
E6 Frya;SN13390;03.04.2015 08:30;3;49
E6 Frya;SN13390;03.04.2015 08:40;3.5;45
E6 Frya;SN13390;03.04.2015 09:00;4.2;39
E6 Frya;SN13390;03.04.2015 09:20;4.1;38
E6 Frya;SN13390;03.04.2015 09:40;4.6;38
E6 Frya;SN13390;03.04.2015 10:00;4.9;36
E6 Frya;SN13390;03.04.2015 10:10;5.3;37
E6 Frya;SN13390;03.04.2015 10:30;4.3;36
E6 Frya;SN13390;03.04.2015 10:50;4.9;36
E6 Frya;SN13390;03.04.2015 11:10;4.3;36
E6 Frya;SN13390;03.04.2015 11:30;4.7;36
E6 Frya;SN13390;03.04.2015 11:40;5.2;36
E6 Frya;SN13390;03.04.2015 12:00;5.1;36
E6 Frya;SN13390;03.04.2015 12:20;5.1;37
E6 Frya;SN13390;03.04.2015 12:40;5.5;36
E6 Frya;SN13390;03.04.2015 13:00;5.2;35
E6 Frya;SN13390;03.04.2015 13:20;5.5;35
E6 Frya;SN13390;03.04.2015 13:40;5.3;38
E6 Frya;SN13390;03.04.2015 14:00;5.9;37
E6 Frya;SN13390;03.04.2015 14:20;5.6;37
E6 Frya;SN13390;03.04.2015 14:30;5.8;35
E6 Frya;SN13390;03.04.2015 14:40;5.5;35
E6 Frya;SN13390;03.04.2015 15:00;5.8;35
E6 Frya;SN13390;03.04.2015 15:20;5.9;35
E6 Frya;SN13390;03.04.2015 15:40;5.8;37
E6 Frya;SN13390;03.04.2015 15:50;5.5;40
E6 Frya;SN13390;03.04.2015 16:10;4.9;43
E6 Frya;SN13390;03.04.2015 16:30;4.8;41
E6 Frya;SN13390;03.04.2015 16:40;4.8;42
E6 Frya;SN13390;03.04.2015 17:10;4.7;42
E6 Frya;SN13390;03.04.2015 17:20;4.9;43
E6 Frya;SN13390;03.04.2015 17:50;4.9;41
E6 Frya;SN13390;03.04.2015 18:00;4.9;38
E6 Frya;SN13390;03.04.2015 18:20;4.5;38
E6 Frya;SN13390;03.04.2015 18:30;4.3;38
E6 Frya;SN13390;03.04.2015 19:00;2.6;50
E6 Frya;SN13390;03.04.2015 19:10;2.9;44
E6 Frya;SN13390;03.04.2015 19:30;2.7;45
E6 Frya;SN13390;03.04.2015 19:40;1.4;52
E6 Frya;SN13390;03.04.2015 19:50;1.4;51
E6 Frya;SN13390;03.04.2015 20:00;-0.1;56
E6 Frya;SN13390;03.04.2015 20:20;0;56
E6 Frya;SN13390;03.04.2015 20:30;-0.6;60
E6 Frya;SN13390;03.04.2015 20:50;-1.7;64
E6 Frya;SN13390;03.04.2015 21:10;-2.1;66
E6 Frya;SN13390;03.04.2015 21:30;-2.9;71
E6 Frya;SN13390;03.04.2015 21:50;-2.5;68
E6 Frya;SN13390;03.04.2015 22:00;-2.8;68
E6 Frya;SN13390;03.04.2015 22:10;-2.7;69
E6 Frya;SN13390;03.04.2015 22:30;-3.5;70
E6 Frya;SN13390;03.04.2015 22:40;-3.6;72
E6 Frya;SN13390;03.04.2015 23:00;-3.6;72
E6 Frya;SN13390;03.04.2015 23:20;-3.8;72
E6 Frya;SN13390;03.04.2015 23:40;-3.8;72
E6 Frya;SN13390;03.04.2015 23:50;-4;72
E6 Frya;SN13390;04.04.2015 00:10;-4;73
E6 Frya;SN13390;04.04.2015 00:30;-4.2;72
E6 Frya;SN13390;04.04.2015 00:40;-4.3;73
E6 Frya;SN13390;04.04.2015 01:00;-3.5;64
E6 Frya;SN13390;04.04.2015 01:10;-3.7;63
E6 Frya;SN13390;04.04.2015 01:30;-4.5;66
E6 Frya;SN13390;04.04.2015 01:50;-5.1;72
E6 Frya;SN13390;04.04.2015 02:10;-5.2;71
E6 Frya;SN13390;04.04.2015 02:20;-4.7;63
E6 Frya;SN13390;04.04.2015 02:40;-5;63
E6 Frya;SN13390;04.04.2015 03:00;-5.1;62
E6 Frya;SN13390;04.04.2015 03:10;-5.3;61
E6 Frya;SN13390;04.04.2015 03:30;-4.8;60
E6 Frya;SN13390;04.04.2015 03:50;-5.5;62
E6 Frya;SN13390;04.04.2015 04:00;-5.9;61
E6 Frya;SN13390;04.04.2015 04:30;-6.3;62
E6 Frya;SN13390;04.04.2015 04:50;-6.4;63
E6 Frya;SN13390;04.04.2015 05:00;-6.5;63
E6 Frya;SN13390;04.04.2015 05:20;-6.5;64
E6 Frya;SN13390;04.04.2015 05:40;-6.7;64
E6 Frya;SN13390;04.04.2015 05:50;-7.2;64
E6 Frya;SN13390;04.04.2015 06:10;-7.1;64
E6 Frya;SN13390;04.04.2015 06:30;-7.2;65
E6 Frya;SN13390;04.04.2015 06:40;-7;63
E6 Frya;SN13390;04.04.2015 08:10;-3.7;55
E6 Frya;SN13390;04.04.2015 08:30;-3.3;57
E6 Frya;SN13390;04.04.2015 08:50;-3.2;53
E6 Frya;SN13390;04.04.2015 09:10;-2.2;51
E6 Frya;SN13390;04.04.2015 09:20;-1.5;48
E6 Frya;SN13390;04.04.2015 09:40;-1.1;48
E6 Frya;SN13390;04.04.2015 10:00;-0.9;47
E6 Frya;SN13390;04.04.2015 10:10;-0.2;46
E6 Frya;SN13390;04.04.2015 10:20;-0.2;46
E6 Frya;SN13390;04.04.2015 10:40;0.6;43
E6 Frya;SN13390;04.04.2015 10:50;1.5;42
E6 Frya;SN13390;04.04.2015 11:10;2.4;41
E6 Frya;SN13390;04.04.2015 11:30;2.9;40
E6 Frya;SN13390;04.04.2015 11:40;3.5;40
E6 Frya;SN13390;04.04.2015 12:00;3.9;36
E6 Frya;SN13390;04.04.2015 12:10;4.1;33
E6 Frya;SN13390;04.04.2015 12:40;4.7;35
E6 Frya;SN13390;04.04.2015 13:00;4.9;34
E6 Frya;SN13390;04.04.2015 13:10;5.4;34
E6 Frya;SN13390;04.04.2015 13:30;5.2;33
E6 Frya;SN13390;04.04.2015 13:40;5.6;34
E6 Frya;SN13390;04.04.2015 14:00;5.7;32
E6 Frya;SN13390;04.04.2015 14:20;5.8;33
E6 Frya;SN13390;04.04.2015 14:40;6.4;30
E6 Frya;SN13390;04.04.2015 15:00;6.1;30
E6 Frya;SN13390;04.04.2015 15:20;6.3;30
E6 Frya;SN13390;04.04.2015 15:40;6.2;29
E6 Frya;SN13390;04.04.2015 15:50;6.1;30
E6 Frya;SN13390;04.04.2015 16:10;7;29
E6 Frya;SN13390;04.04.2015 16:30;5.8;31
E6 Frya;SN13390;04.04.2015 16:40;5.9;32
E6 Frya;SN13390;04.04.2015 16:50;5.9;33
E6 Frya;SN13390;04.04.2015 17:10;6;36
E6 Frya;SN13390;04.04.2015 17:30;5.3;37
E6 Frya;SN13390;04.04.2015 17:50;4.7;35
E6 Frya;SN13390;04.04.2015 18:00;3.9;36
E6 Frya;SN13390;04.04.2015 18:30;1.4;47
E6 Frya;SN13390;04.04.2015 18:40;0.6;51
E6 Frya;SN13390;04.04.2015 19:00;1.2;46
E6 Frya;SN13390;04.04.2015 19:10;-0.1;51
E6 Frya;SN13390;04.04.2015 19:40;-1.3;60
E6 Frya;SN13390;04.04.2015 20:00;-1.5;59
E6 Frya;SN13390;04.04.2015 20:30;-2.5;62
E6 Frya;SN13390;04.04.2015 20:50;-2.4;59
E6 Frya;SN13390;04.04.2015 21:10;-1.8;52
E6 Frya;SN13390;04.04.2015 21:30;-2.8;61
E6 Frya;SN13390;04.04.2015 21:40;-3.4;66
E6 Frya;SN13390;04.04.2015 22:00;-3.5;63
E6 Frya;SN13390;04.04.2015 22:20;-3.6;63
E6 Frya;SN13390;04.04.2015 22:30;-3.3;62
E6 Frya;SN13390;04.04.2015 22:50;-3.9;65
